0.0,1.0,0.0,0.5833333333333334,0.0,0.0,0.0
0.48,0.8596260008530022,0.16403079268729784,0.5168703484976913,0.0,0.8096830389558564,0.5168703484976913
0.98,0.718523334628521,0.28388453498254157,0.46570082935421975,0.0,0.5115873253132514,0.46570082935421975
1.48,0.5842060397079508,0.3473049251983544,0.42380201767248254,0.0,0.8505778256295519,0.42380201767248254
1.98,0.4837980926308297,0.3382965012830122,0.38829809490025674,0.16666666666666666,0.41751623278095884,0.42255554461034656
2.48,0.7765168168367764,0.10087685456962414,0.35724114358625364,1.995404211993313,3.2834919325608447,2.027130781156329
2.98,0.813475602789952,0.0602677319181316,0.3296341849228356,3.149899066339921,1.8719637443854087,3.167100065359295
3.48,0.8211362360524818,0.043782426280709164,0.3047597517679868,2.7206853211297415,1.276340377230518,2.737701065293384
3.98,0.827686671076885,0.034171519264997605,0.28220038498251465,2.355522060977142,1.0441315603961803,2.3723661684137807
4.48,0.8266560597539394,0.029109034539720444,0.2616266172455245,2.043803152340076,0.7477067417126251,2.0604804809477253
4.98,0.8310178516983338,0.026869022576242362,0.24281326277837348,1.7769840166850666,0.6195732418469768,1.7934967176260102
5.48,0.8427686165137068,0.02597174634589595,0.22556612022682643,1.547931328103834,0.4665736834566545,1.5642798570330958
5.98,0.8480823356537007,0.027939696530538436,0.2097344699418294,2.93444964586441,2.3283579331593858,2.9419352936452463
6.48,0.8545619851270744,0.03069297683830936,0.1951813076084814,3.5110780071676237,1.6125090572897074,3.5164989002210607
6.98,0.8679242470292982,0.032160856540829834,0.1817926310205503,3.9989022857989345,1.218888681015178,4.00303235710896
7.48,0.8779015942309109,0.0344008919631193,0.16946263075626855,3.4744612159876826,0.939444104931227,3.478591428240092
7.98,0.8827570269823081,0.0377681006623992,0.1581003199664913,3.024768861680425,0.7330617643467863,3.028897881699712
8.48,0.8927098421295433,0.03941594621655952,0.14762085962702431,2.6381031841879063,0.5763987486837225,2.6422301808546873
8.98,0.9033469174670291,0.040298819164224044,0.13795004323867746,2.3048748059255946,0.6110219173286421,2.308999368865245
9.48,0.9082453941268961,0.042885026308762134,0.1290188172683817,3.5313803607194756,2.5105253878003295,3.5337364230067507
9.98,0.915096576692585,0.043985223169371805,0.12076607553473152,4.0395196435930485,1.5505275140431833,4.04132446061612
10.48,0.9246467246588222,0.043103409688471615,0.1131352166325044,4.467833274510181,1.1703055479076574,4.469265459341485
10.98,0.9299363688734986,0.04369179061565854,0.10607563278454861,3.890910621453377,0.8745856058468503,3.8923562920176447
11.48,0.9338456951536979,0.04444399497701352,0.09954071797475549,3.3948101460419267,0.6856197035082232,3.3962691710469795
11.98,0.9408514932331213,0.04256944056373444,0.09348836346736113,2.9672393198935225,0.6509182987019975,2.968711716490165
12.48,0.9460885377856711,0.041412360353819774,0.08788004500104928,2.5978703295973626,0.6339060425728713,2.5993562956454617
12.98,0.9486944283442754,0.04159019807111224,0.08268057054563051,2.278157484275838,0.5985821329790639,2.2796573426521287
13.48,0.9533151456143956,0.03976545514655203,0.0778579799434173,2.0008874948439312,0.5238838664397794,2.0024017159560397
13.98,0.9581687046480131,0.03733954107821899,0.0733827340154692,1.7600269953198306,0.5149768665489635,1.7615561444092938
14.48,0.960366806642465,0.03683041814938738,0.06922822640070088,1.5504607853051742,0.43126077836084004,1.552005539326366
14.98,0.9631063283305744,0.03544224284790184,0.06536955769749633,1.3678674713892363,0.4058168858959602,1.3694285663583732
15.48,0.9671189942174748,0.03262425022996959,0.06178450741763288,1.2085683150461222,0.35952129769255337,1.2101465603348474
15.98,0.9693057218619258,0.03128942838421289,0.05845200148222499,1.0694274441858547,0.3056535077775189,1.0710236668044117
16.48,0.9708203729035937,0.030363788224974805,0.055353428796727035,0.9477654798219768,0.28037813702123554,0.9493805384679719
16.98,0.9737395888794674,0.027808774915910814,0.05247088344102207,0.8412803900861486,0.232337872441056,0.84291511337298
17.48,0.9759041414490435,0.025914161348527552,0.049788738339629886,0.7479988190615644,0.20796350202181427,0.7496540213878313
17.98,0.9768050275842595,0.02515073180206309,0.047291723149997904,0.6662138520948067,0.1779326499612634,0.6678902632929282
18.48,0.9785951545796451,0.023313578875272998,0.04496668877866475,0.5944581033448088,0.13864835672825282,0.5961563886531994
18.98,0.9805670018233795,0.021229810223303433,0.04280056673994537,0.5314551016507862,0.13513120532730707,0.5331757811303023
19.48,0.9812399081627733,0.02045536477163112,0.04078227436594486,0.4761047911291662,0.09459587381944291,0.47784826675274883
19.98,0.982082799490075,0.01937644324062394,0.03890059002772456,0.4274457572401316,0.088943867589691,0.42921222173546575
20.48,0.9836288132334414,0.017562135157077455,0.03714616102302009,0.38464769500226564,0.0735203240951293,0.3864371702480289
20.98,0.9842722549731301,0.01669173428945503,0.03550932055019169,0.34698218918128115,0.054246598874342467,0.34879442577967135
21.48,0.9844238108185236,0.016251495793956943,0.033982169396037966,0.31381900276551405,0.048030928287037866,0.31565353527816337
21.98,0.9853677305952377,0.014993962120129616,0.03255635419195192,0.284603565593801,0.027995324126971408,0.28645960578583646
22.48,0.9860034267817603,0.014124373279739932,0.031225200910194238,0.258855283977377,0.03530932732721628,0.26073179939334307
